lon,lat,gid,y,x,comID
-90.1442294382459,41.8202221830888,1479,28,74,100740028
-90.0496715545988,41.8202221830888,1480,28,75,100750028
-89.9551136709517,41.8202221830888,1481,28,76,100760028
-89.8605557873047,41.8202221830888,1482,28,77,100770028
-97.1415128281277,41.9156857017809,1483,27,0,100000027
-97.0469549444806,41.9156857017809,1484,27,1,100010027
-96.9523970608336,41.9156857017809,1485,27,2,100020027
-96.8578391771865,41.9156857017809,1486,27,3,100030027
-96.7632812935394,41.9156857017809,1487,27,4,100040027
-96.6687234098924,41.9156857017809,1488,27,5,100050027
-96.5741655262454,41.9156857017809,1489,27,6,100060027
-96.4796076425983,41.9156857017809,1490,27,7,100070027
-96.3850497589513,41.9156857017809,1491,27,8,100080027
-96.2904918753042,41.9156857017809,1492,27,9,100090027
-96.1959339916571,41.9156857017809,1493,27,10,100100027
-96.1013761080101,41.9156857017809,1494,27,11,100110027
-96.0068182243631,41.9156857017809,1495,27,12,100120027
-95.912260340716,41.9156857017809,1496,27,13,100130027
-95.817702457069,41.9156857017809,1497,27,14,100140027
-95.7231445734219,41.9156857017809,1498,27,15,100150027
-95.6285866897748,41.9156857017809,1499,27,16,100160027
-95.5340288061278,41.9156857017809,1500,27,17,100170027
-95.4394709224808,41.9156857017809,1501,27,18,100180027
-95.3449130388337,41.9156857017809,1502,27,19,100190027
-95.2503551551866,41.9156857017809,1503,27,20,100200027
-95.1557972715396,41.9156857017809,1504,27,21,100210027
-95.0612393878925,41.9156857017809,1505,27,22,100220027
-94.9666815042455,41.9156857017809,1506,27,23,100230027
-94.8721236205984,41.9156857017809,1507,27,24,100240027
-94.7775657369514,41.9156857017809,1508,27,25,100250027
-94.6830078533043,41.9156857017809,1509,27,26,100260027
-94.5884499696573,41.9156857017809,1510,27,27,100270027
-94.4938920860102,41.9156857017809,1511,27,28,100280027
-94.3993342023632,41.9156857017809,1512,27,29,100290027
-94.3047763187161,41.9156857017809,1513,27,30,100300027
-94.2102184350691,41.9156857017809,1514,27,31,100310027
-94.115660551422,41.9156857017809,1515,27,32,100320027
-94.021102667775,41.9156857017809,1516,27,33,100330027
